"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Byron Froese","24880/byron-froese","F","2009","DY","72","0.3194","0.2361","0.5694","11","12","10","23","7","10","6","17","1","0","0","0.00","0.00","0.00","19","41","57","0.7917","57.50","45.00","42","48","46.67","9.04","76","126","14.08","2.4261","1991-03-12","18.51","18.80","14","","-","R","2009","CHI (2009) - #119","CHI","CGY",""
"WHL","Ryan Harrison","26977/ryan-harrison","F","2010","DY","72","0.3889","0.1389","0.5694","10","18","7","28","2","8","6","10","2","1","0","0.00","0.00","0.00","14","41","54","0.7500","73.68","31.58","59","62","48.76","1.08","103","113","15.80","2.1630","1992-03-31","18.46","18.75","22","","-","L","2010","","","-",""
"WHL","Cole Ully","32837/cole-ully","F","2013","DY","62","0.4194","0.1290","0.5645","16","10","12","26","6","2","3","8","0","1","0","0.00","0.00","0.00","22","35","50","0.8065","76.47","64.71","46","19","70.77","14.39","106","82","12.64","2.6801","1995-02-20","18.57","18.86","21","KAM","-","L","2013","DAL (2013) - #131","DAL","-",""
"WHL","Jordan Depape","27538/jordan-depape","F","2010","DY","57","0.3509","0.1930","0.5614","9","11","5","20","7","4","1","11","1","0","0","0.00","0.00","0.00","17","32","38","0.6667","64.52","51.61","38","43","46.91","- 12.06","115","80","13.86","2.4302","1992-06-20","18.24","18.53","17","","-","R","2010","","","-",""
"WHL","Max Reinhart","26559/max-reinhart","F","2010","DY","72","0.4722","0.0694","0.5556","17","17","8","34","3","2","3","5","1","0","0","0.00","0.00","0.00","21","40","51","0.7083","87.18","51.28","64","51","55.65","0.97","111","92","15.47","2.1543","1992-02-04","18.61","18.91","20","","-","L","2010","CGY (2010) - #64","CGY","OTT",""
"WHL","Colin Smith","29592/colin-smith","F","2011","DY","72","0.3194","0.2361","0.5556","13","10","5","23","8","9","5","17","0","0","0","0.00","0.00","0.00","21","40","50","0.6944","57.50","52.50","33","47","41.25","- 3.42","109","135","12.85","2.5932","1993-06-20","18.24","18.53","9","","-","R","2011","COL (2012) - #192","COL","-",""
"WHL","Cass Mappin","24313/cass-mappin","F","2009","DY","56","0.3214","0.2321","0.5536","9","9","4","18","8","5","4","13","0","0","0","0.00","0.00","0.00","17","31","39","0.6964","58.06","54.84","36","43","45.57","3.55","50","69","15.13","2.1958","1990-12-20","18.74","19.03","21","","-","R","2009","","","-",""
"WHL","Tristan King","24190/tristan-king","F","2009","DY","47","0.4043","0.1489","0.5532","10","9","5","19","4","3","5","7","0","0","0","0.00","0.00","0.00","14","26","36","0.7660","73.08","53.85","32","22","59.26","11.73","77","85","12.82","2.5883","1990-11-07","18.86","19.15","19","","-","R","2009","","","-",""
"WHL","Giorgio Estephan","36831/giorgio-estephan","F","2015","DY","64","0.3594","0.1406","0.5469","14","9","13","23","7","2","3","9","2","1","0","0.00","0.00","0.00","23","35","51","0.7969","71.88","65.63","50","53","48.54","13.30","80","147","14.89","2.2033","1997-02-03","18.62","18.91","9","LET","-","R","2015","BUF (2015) - #152","BUF","-",""
"WHL","Tim Mcgauley","33857/tim-mcgauley","F","2013","DY","66","0.3333","0.1667","0.5455","12","10","3","22","4","7","6","11","1","2","0","0.00","0.00","0.00","17","36","45","0.6818","66.67","48.48","45","53","45.92","6.63","77","119","14.85","2.2039","1995-07-23","18.14","18.44","23","BDN","-","L","2013","","","-",""
"WHL","Brandon Magee","30525/brandon-magee","F","2012","DY","65","0.3692","0.1692","0.5385","15","9","6","24","8","3","6","11","0","0","0","0.00","0.00","0.00","23","35","47","0.7231","68.57","65.71","43","67","39.09","- 1.16","97","144","14.73","2.1927","1994-01-23","18.64","18.94","18","","-","R","2012","","","-",""
"WHL","Jordan Messier","26562/jordan-messier","F","2010","DY","71","0.3239","0.2113","0.5352","18","5","4","23","5","10","5","15","0","0","0","0.00","0.00","0.00","23","38","47","0.6620","60.53","60.53","37","28","56.92","0.21","114","87","11.97","2.6824","1992-02-04","18.61","18.91","19","","-","R","2010","","","-",""
"WHL","Jimmy Bubnick","24482/jimmy-bubnick","F","2009","DY","72","0.4028","0.1250","0.5278","19","10","13","29","6","3","6","9","0","0","0","0.00","0.00","0.00","25","38","57","0.7917","76.32","65.79","54","54","50.00","2.97","95","107","14.01","2.2598","1991-01-19","18.66","18.95","21","","-","R","2009","WPG (2009) - #155","WPG","-",""
"WHL","Chase Witala","33534/chase-witala","F","2013","DY","57","0.3684","0.1579","0.5263","10","11","4","21","5","4","2","9","0","0","0","0.00","0.00","0.00","15","30","36","0.6316","70.00","50.00","33","48","40.74","1.10","67","102","15.01","2.1037","1995-05-27","18.30","18.59","14","PG","-","L","2013","","","-",""
"WHL","Alex Forsberg","32443/alex-forsberg","F","2013","DY","31","0.3871","0.1290","0.5161","8","4","1","12","1","3","2","4","0","0","0","0.00","0.00","0.00","9","16","19","0.6129","75.00","56.25","16","28","36.36","- 9.98","38","44","15.86","1.9530","1995-01-04","18.70","18.99","27","PG","-","L","2013","","","-",""
"WHL","Reid Duke","34760/reid-duke","F","2014","DY","62","0.2581","0.2581","0.5161","8","8","5","16","7","9","3","16","0","0","0","0.00","0.00","0.00","15","32","40","0.6452","50.00","46.88","29","70","29.29","- 0.86","60","139","14.62","2.1175","1996-01-28","18.63","18.93","16","LET","-","R","2014","MIN (2014) - #169","MIN","VGK",""
"WHL","Deven Sideroff","37379/deven-sideroff","F","2015","DY","64","0.3906","0.1250","0.5156","15","10","8","25","2","6","1","8","0","0","0","0.00","0.00","0.00","17","33","42","0.6563","75.76","51.52","53","35","60.23","18.88","86","122","14.03","2.2049","1997-04-14","18.42","18.71","34","KAM","-","R","2015","ANA (2015) - #84","ANA","ANA",""
"WHL","Jesse Gabrielle","37796/jesse-gabrielle","F","2015","DY","66","0.4394","0.0758","0.5152","19","10","9","29","4","1","1","5","0","0","0","0.00","0.00","0.00","23","34","44","0.6667","85.29","67.65","48","44","52.17","- 1.56","144","124","13.24","2.3345","1997-06-17","18.24","18.54","63","BDN/REG","-","L","2015","BOS (2015) - #105","BOS","-",""
"WHL","Steven Hodges","31297/steven-hodges","F","2012","DY","72","0.4306","0.0556","0.5139","17","14","6","31","2","2","3","4","2","0","0","0.00","0.00","0.00","21","37","46","0.6389","88.57","54.29","51","70","42.15","2.37","107","162","14.86","2.0751","1994-05-05","18.36","18.66","11","","-","L","2012","FLA (2012) - #84","FLA","-",""
"WHL","Mark Stone","27292/mark-stone","F","2010","DY","39","0.4615","0.0513","0.5128","9","9","5","18","2","0","3","2","0","0","0","0.00","0.00","0.00","11","20","28","0.7179","90.00","55.00","29","15","65.91","- 4.03","107","46","12.31","2.4990","1992-05-13","18.34","18.63","16","","-","R","2010","OTT (2010) - #178","OTT","VGK",""
"WHL","Tomas Vincour","24228/tomas-vincour","F","2009","DY","49","0.2653","0.2449","0.5102","9","4","10","13","8","4","1","12","0","0","0","0.00","0.00","0.00","17","25","36","0.7347","52.00","68.00","30","25","54.55","15.90","63","100","13.02","2.3504","1990-11-19","18.82","19.12","22","","-","R","2009","DAL (2009) - #129","DAL","-",""
"WHL","Wyatt Sloboshan","36759/wyatt-sloboshan","F","2015","DY","49","0.3469","0.1633","0.5102","7","10","0","17","3","5","6","8","0","0","0","0.00","0.00","0.00","10","25","31","0.6327","68.00","40.00","20","42","32.26","- 6.90","65","101","13.44","2.2785","1997-01-24","18.64","18.94","13","SAS","-","L","2015","","","-",""
"WHL","Killian Hutt","25120/killian-hutt","F","2009","DY","57","0.3684","0.1404","0.5088","9","12","2","21","4","4","4","8","0","0","0","0.00","0.00","0.00","13","29","35","0.6140","72.41","44.83","34","41","45.33","9.19","60","106","13.76","2.2189","1991-04-13","18.42","18.72","9","","-","R","2009","","","-",""
"WHL","Austin Wagner","37824/austin-wagner","F","2015","DY","61","0.3770","0.0000","0.5082","15","8","7","23","0","0","1","0","5","3","0","0.00","0.00","0.00","20","31","39","0.6393","100.00","65.22","44","38","53.66","- 2.51","123","96","14.01","2.1760","1997-06-23","18.23","18.52","27","REG","-","L","2015","LAK (2015) - #99","LAK","LAK",""
"WHL","Anthony Bardaro","27970/anthony-bardaro","F","2011","DY","63","0.3968","0.1111","0.5079","18","7","11","25","6","1","3","7","0","0","0","0.00","0.00","0.00","24","32","46","0.7302","78.13","75.00","43","29","59.72","3.50","122","95","12.55","2.4290","1992-09-18","18.99","19.29","21","","-","R","2011","","","-",""
"WHL","Brandon Herrod","25911/brandon-herrod","F","2009","DY","69","0.2464","0.2319","0.5072","6","11","11","17","8","8","2","16","2","0","0","0.00","0.00","0.00","16","35","48","0.6957","51.52","42.42","49","54","47.57","5.42","94","129","14.17","2.1486","1991-09-11","18.01","18.31","26","","-","R","2009","","","-",""
"WHL","Kris Foucault","24292/kris-foucault","F","2009","DY","26","0.3846","0.1154","0.5000","7","3","3","10","2","1","1","3","0","0","0","0.00","0.00","0.00","9","13","17","0.6538","76.92","69.23","15","9","62.50","- 6.04","61","28","11.54","2.5997","1990-12-12","18.76","19.05","18","","-","L","2009","MIN (2009) - #103","MIN","-",""
"WHL","Charles Inglis","27250/charles-inglis","F","2010","DY","64","0.3750","0.0938","0.5000","14","10","4","24","3","3","1","6","2","0","0","0.00","0.00","0.00","19","32","37","0.5781","80.00","56.67","43","43","50.00","- 8.25","120","86","13.75","2.1826","1992-05-07","18.36","18.65","41","","-","L","2010","","","-",""
"WHL","Matt Needham","33265/matt-needham","F","2013","DY","58","0.3793","0.0862","0.5000","9","13","3","22","2","3","1","5","1","1","0","0.00","0.00","0.00","12","29","33","0.5690","81.48","40.74","37","28","56.92","- 1.03","102","74","13.10","2.2895","1995-04-17","18.41","18.71","14","KAM","-","R","2013","","","-",""
"WHL","Justin Kirkland","36028/justin-kirkland","F","2014","DY","68","0.2941","0.1618","0.5000","10","10","8","20","5","6","6","11","2","1","0","0.00","0.00","0.00","17","34","48","0.7059","64.52","48.39","42","20","67.74","4.35","168","97","12.03","2.4938","1996-08-02","18.12","18.41","23","KEL","-","L","2014","NSH (2014) - #62","NSH","CGY",""
"WHL","Adam Hughesman","24790/adam-hughesman","F","2009","DY","71","0.4648","0.0282","0.4930","15","18","9","33","1","1","4","2","0","0","0","0.00","0.00","0.00","16","35","48","0.6761","94.29","45.71","53","28","65.43","8.29","120","90","13.39","2.2085","1991-02-28","18.54","18.84","17","","-","L","2009","","","-",""
"WHL","Josh Nicholls","27162/josh-nicholls","F","2010","DY","71","0.3803","0.0986","0.4930","16","11","11","27","2","5","2","7","0","1","0","0.00","0.00","0.00","18","35","48","0.6761","79.41","52.94","52","31","62.65","9.32","128","112","13.17","2.2463","1992-04-27","18.38","18.68","20","","-","R","2010","TOR (2010) - #182","TOR","-",""
"WHL","Luke Lockhart","28156/luke-lockhart","F","2011","DY","71","0.2394","0.2254","0.4930","10","7","4","17","10","6","9","16","1","1","0","0.00","0.00","0.00","21","35","48","0.6761","51.52","60.61","34","48","41.46","1.56","87","131","13.71","2.1576","1992-11-01","18.87","19.17","20","","-","R","2011","","","-",""
"WHL","Tyler Sandhu","34571/tyler-sandhu","F","2014","DY","49","0.3878","0.1020","0.4898","10","9","5","19","3","2","1","5","0","0","0","0.00","0.00","0.00","13","24","30","0.6122","79.17","54.17","32","32","50.00","1.52","64","68","14.37","2.0452","1996-01-07","18.69","18.98","10","EVT","-","R","2014","","","-",""
"WHL","Dylan Willick","28107/dylan-willick","F","2011","DY","72","0.3611","0.1111","0.4861","18","8","5","26","5","3","4","8","1","0","0","0.00","0.00","0.00","24","35","44","0.6111","76.47","67.65","36","48","42.86","- 1.31","106","134","12.98","2.2478","1992-10-19","18.91","19.20","11","","-","R","2011","","","-",""
"WHL","Glenn Gawdin","37234/glenn-gawdin","F","2015","DY","72","0.3750","0.1111","0.4861","13","14","11","27","2","6","8","8","0","0","0","0.00","0.00","0.00","15","35","54","0.7500","77.14","42.86","56","60","48.28","4.03","100","126","15.46","1.8865","1997-03-25","18.47","18.77","15","SC","-","R","2015","STL (2015) - #116","STL","CGY",""
"WHL","Todd Fiddler","29705/todd-fiddler","F","2011","DY","70","0.3857","0.1000","0.4857","18","9","2","27","5","2","2","7","0","0","0","0.00","0.00","0.00","23","34","38","0.5429","79.41","67.65","40","40","50.00","3.15","134","152","12.28","2.3734","1993-07-13","18.17","18.47","17","","-","L","2011","","","-",""
"WHL","Reid Gardiner","34678/reid-gardiner","F","2014","DY","70","0.3143","0.1429","0.4857","12","10","9","22","8","2","1","10","2","0","0","0.00","0.00","0.00","22","34","44","0.6286","68.75","62.50","49","43","53.26","7.92","112","135","13.90","2.0970","1996-01-19","18.66","18.95","19","PA","-","R","2014","","","-",""
"WHL","Adam Lowry","29052/adam-lowry","F","2011","DY","66","0.3333","0.1515","0.4848","13","9","9","22","5","5","4","10","0","0","0","0.00","0.00","0.00","18","32","45","0.6818","68.75","56.25","41","59","41.00","3.83","71","120","15.20","1.9140","1993-03-29","18.46","18.76","17","","-","L","2011","WPG (2011) - #67","WPG","WPG",""
"WHL","Keegan Kolesar","37326/keegan-kolesar","F","2015","DY","64","0.2813","0.1875","0.4844","10","8","4","18","8","4","3","12","1","0","0","0.00","0.00","0.00","19","31","38","0.5938","60.00","60.00","35","42","45.45","- 8.53","88","75","14.20","2.0473","1997-04-08","18.44","18.73","28","SEA","-","R","2015","CBJ (2015) - #69","CBJ","VGK",""
"WHL","Dryden Hunt","34393/dryden-hunt","F","2014","DY","62","0.3548","0.1290","0.4839","16","6","7","22","5","3","3","8","0","0","0","0.00","0.00","0.00","21","30","40","0.6452","73.33","70.00","41","40","50.62","- 0.73","95","90","13.49","2.1522","1995-11-24","18.81","19.10","29","REG","-","L","2014","","","FLA",""
"WHL","Andrew Koep","37086/andrew-koep","F","2015","DY","58","0.3966","0.0862","0.4828","12","11","7","23","2","3","5","5","0","0","0","0.00","0.00","0.00","14","28","40","0.6897","82.14","50.00","38","33","53.52","- 0.37","90","77","14.13","2.0492","1997-03-06","18.53","18.82","15","EDM","-","L","2015","","","-",""
"WHL","Keegan Iverson","35265/keegan-iverson","F","2014","DY","67","0.3433","0.1194","0.4776","15","8","9","23","7","1","1","8","0","1","0","0.00","0.00","0.00","22","32","42","0.6269","74.19","70.97","51","32","61.45","- 2.67","159","89","12.88","2.2247","1996-04-05","18.44","18.74","13","POR","-","R","2014","NYR (2014) - #85","NYR","-",""
"WHL","Stepan Novotny","24024/stepan-novotny","F","2009","DY","65","0.4154","0.0615","0.4769","16","11","8","27","3","1","2","4","0","0","0","0.00","0.00","0.00","19","31","41","0.6308","87.10","61.29","55","24","69.62","11.11","110","78","13.24","2.1617","1990-09-21","18.98","19.28","9","","-","R","2009","","","-",""
"WHL","Braylon Shmyr","37604/braylon-shmyr","F","2015","DY","65","0.4154","0.0615","0.4769","16","11","9","27","2","2","0","4","0","0","0","0.00","0.00","0.00","18","31","40","0.6154","87.10","58.06","52","33","61.18","- 3.11","180","100","12.57","2.2768","1997-05-16","18.33","18.63","22","BDN","-","L","2015","","","-",""
"WHL","Colby Cave","32395/colby-cave","F","2013","DY","72","0.3611","0.0833","0.4722","15","11","7","26","4","2","0","6","2","0","0","0.00","0.00","0.00","21","34","41","0.5694","81.25","59.38","48","48","50.00","- 0.28","91","90","15.25","1.8585","1994-12-26","18.72","19.01","10","SC","-","L","2013","","","EDM",""
"WHL","Colin Jacobs","28519/colin-jacobs","F","2011","DY","68","0.3529","0.1176","0.4706","16","8","4","24","6","2","8","8","0","0","0","0.00","0.00","0.00","22","32","44","0.6471","75.00","68.75","35","50","41.18","1.07","79","118","13.90","2.0317","1993-01-20","18.65","18.95","19","","-","R","2011","BUF (2011) - #107","BUF","-",""
"WHL","Brian Williams","32486/brian-williams","F","2013","DY","66","0.3485","0.1212","0.4697","14","9","4","23","6","2","1","8","0","0","0","0.00","0.00","0.00","20","31","36","0.5455","74.19","64.52","47","46","50.54","0.31","111","110","14.12","1.9960","1995-01-10","18.68","18.98","26","TC","-","R","2013","","","-",""
"WHL","Matt Revel","35418/matt-revel","F","2014","DY","73","0.3425","0.1233","0.4658","11","14","8","25","4","5","3","9","0","0","0","0.00","0.00","0.00","15","34","45","0.6164","73.53","44.12","46","64","41.82","3.98","84","138","14.68","1.9041","1996-04-26","18.39","18.68","23","SAS/KAM","-","R","2014","","","-",""
"WHL","Cody Chikie","26251/cody-chikie","F","2010","DY","58","0.3448","0.1207","0.4655","14","6","3","20","4","3","0","7","0","0","0","0.00","0.00","0.00","18","27","30","0.5172","74.07","66.67","32","36","47.06","5.34","63","88","13.51","2.0677","1991-12-17","18.74","19.04","14","","-","L","2010","","","-",""
"WHL","Henrik Samuelsson","30617/henrik-samuelsson","F","2012","DY","28","0.4286","0.0357","0.4643","6","6","10","12","1","0","0","1","0","0","0","0.00","0.00","0.00","7","13","23","0.8214","92.31","53.85","29","10","74.36","18.59","58","46","13.46","2.0697","1994-02-07","18.61","18.90","10","","-","R","2012","ARI (2012) - #27","ARI","-",""
"WHL","Dylen Mckinlay","27117/dylen-mckinlay","F","2010","DY","72","0.3472","0.1111","0.4583","16","9","9","25","4","4","1","8","0","0","0","0.00","0.00","0.00","20","33","43","0.5972","75.76","60.61","49","45","52.13","5.81","88","102","14.07","1.9540","1992-04-20","18.40","18.70","19","","-","R","2010","MIN (2010) - #189","MIN","-",""
"WHL","Jamal Watson","32521/jamal-watson","F","2013","DY","72","0.3889","0.0556","0.4583","19","9","5","28","0","4","0","4","1","0","0","0.00","0.00","0.00","20","33","38","0.5278","87.50","59.38","49","45","52.13","6.12","98","115","14.14","1.9443","1995-01-14","18.67","18.96","17","LET","-","R","2013","","","-",""
"WHL","Daulton Siwak","30147/daulton-siwak","F","2012","DY","46","0.4130","0.0217","0.4565","13","6","0","19","1","0","1","1","1","0","0","0.00","0.00","0.00","15","21","22","0.4783","95.00","70.00","26","32","44.83","4.37","53","78","14.87","1.8423","1993-10-25","18.89","19.18","12","","-","R","2012","","","-",""
"WHL","Kohl Bauml","32296/kohl-bauml","F","2013","DY","66","0.3182","0.1061","0.4545","15","6","5","21","5","2","1","7","1","1","0","0.00","0.00","0.00","21","30","36","0.5455","75.00","71.43","35","49","41.67","2.40","75","116","14.13","1.9299","1994-11-25","18.81","19.10","15","EVT","-","L","2013","","","-",""
"WHL","Parker Bowles","32607/parker-bowles","F","2013","DY","71","0.4085","0.0423","0.4507","18","11","10","29","3","0","2","3","0","0","0","0.00","0.00","0.00","21","32","44","0.6197","90.63","65.63","54","49","52.43","2.22","120","119","14.21","1.9029","1995-01-25","18.64","18.93","39","TC","-","L","2013","","","-",""
